_1,_2,_3
6.111,6.028,6.744
6.891,6.681,6.411
4.308,4.748,4.181
6.116,6.978,6.898
6.123,6.053,6.908
6.023,6.284,6.141
8.934,8.123,8.796
6.581,6.915,6.199
4.755,4.404,4.676
6.299,6.038,6.967
0.446,0.472,0.204
6.825,6.643,6.129
4.035,4.059,4.95
8.211,8.669,8.348
4.554,4.805,4.716
8.848,8.606,8.806
8.665,8.577,8.335
0.577,0.965,0.225
4.584,4.48,4.798
8.475,8.723,8.716
8.106,8.007,8.362
0.113,0.913,0.769
6.545,6.989,6.6
0.781,0.493,0.091
4.942,4.765,4.091
2.284,2.768,2.479
2.458,2.246,2.696
4.596,4.266,4.801
2.681,2.113,2.477
8.75,8.492,8.902
2.534,2.044,2.404
4.13,4.289,4.753
8.647,8.763,8.601
0.873,0.62,0.768
4.012,4.175,4.555
0.025,0.655,0.638
4.753,4.874,4.486
4.263,4.975,4.311
0.978,0.36,0.546
6.691,6.515,6.738
4.517,4.295,4.795
6.275,6.674,6.639
8.938,8.49,8.094
2.001,2.457,2.921
0.55,0.232,0.132
4.517,4.096,4.887
8.028,8.92,8.943
6.992,6.574,6.316
8.539,8.345,8.484
0.07,0.486,0.447
6.009,6.137,6.975
2.093,2.415,2.304
0.472,0.741,0.216
4.304,4.267,4.999
4.955,4.425,4.966
2.197,2.047,2.717
6.074,6.32,6.659
6.915,6.594,6.007
2.873,2.29,2.814
4.588,4.595,4.849
0.703,0.157,0.354
2.813,2.02,2.989
0.334,0.269,0.14
6.814,6.713,6.566
4.25,4.675,4.787
8.263,8.784,8.714
2.824,2.735,2.223
2.266,2.256,2.067
6.619,6.77,6.714
4.218,4.511,4.016
2.441,2.796,2.717
2.803,2.474,2.896
8.565,8.361,8.975
4.169,4.453,4.679
0.214,0.561,0.528
6.515,6.284,6.217
2.387,2.019,2.411
8.088,8.939,8.17
0.374,0.253,0.935
2.514,2.908,2.527
8.828,8.406,8.067
8.697,8.133,8.589
2.168,2.045,2.369
8.186,8.549,8.905
4.31,4.206,4.797
4.846,4.368,4.007
4.711,4.991,4.003
2.512,2.404,2.494
0.47,0.692,0.838
6.979,6.508,6.445
0.036,0.097,0.467
4.739,4.789,4.319
8.943,8.307,8.72
0.238,0.678,0.597
8.155,8.33,8.107
2.292,2.176,2.383
6.785,6.185,6.301
4.033,4.515,4.035
4.471,4.488,4.976
2.744,2.787,2.726
0.198,0.891,0.789
8.66,8.409,8.741
6.432,6.708,6.806
0.314,0.753,0.098
2.6,2.218,2.843
2.913,2.253,2.349
8.308,8.037,8.293
6.593,6.299,6.031
2.323,2.712,2.066
6.202,6.659,6.039
6.452,6.727,6.0
0.14,0.31,0.165
4.892,4.824,4.779
8.141,8.132,8.252
2.153,2.444,2.845
6.291,6.693,6.064
2.843,2.158,2.475
4.16,4.431,4.313
0.111,0.243,0.382
0.309,0.292,0.512
0.504,0.606,0.238
0.088,0.282,0.978
6.529,6.867,6.728
0.883,0.67,0.14
6.662,6.476,6.516
4.307,4.438,4.092
0.689,0.577,0.165
2.452,2.395,2.483
2.08,2.901,2.158
0.263,0.287,0.671
6.607,6.857,6.729
2.135,2.089,2.149
8.871,8.792,8.625
2.737,2.955,2.902
8.094,8.818,8.022
6.107,6.142,6.603
0.458,0.613,0.791
6.421,6.219,6.694
8.92,8.612,8.05
6.793,6.381,6.498
0.752,0.47,0.71
6.44,6.184,6.53
6.708,6.26,6.265
2.672,2.745,2.59
8.572,8.31,8.228
0.738,0.964,0.056
0.812,0.615,0.578
0.538,0.257,0.476
2.583,2.123,2.845
8.19,8.405,8.51
4.537,4.266,4.105
0.125,0.552,0.286
0.892,0.156,0.692
6.002,6.591,6.441
6.491,6.875,6.643
8.89,8.621,8.87
4.235,4.666,4.936
8.23,8.447,8.622
2.576,2.383,2.703
6.244,6.847,6.223
0.795,0.229,0.036
4.231,4.182,4.484
6.352,6.396,6.439
4.795,4.767,4.421
6.78,6.16,6.38
4.585,4.285,4.961
0.027,0.86,0.92
6.63,6.452,6.27
2.984,2.013,2.094
2.646,2.961,2.962
0.789,0.375,0.111
4.622,4.434,4.294
8.8,8.263,8.348
0.613,0.472,0.783
6.356,6.366,6.273
4.139,4.402,4.886
4.219,4.444,4.671
6.971,6.378,6.27
0.321,0.855,0.271
0.644,0.263,0.981
2.568,2.821,2.366
8.863,8.423,8.177
8.589,8.453,8.067
0.571,0.587,0.13
4.777,4.036,4.119
0.762,0.91,0.932
2.344,2.681,2.581
4.126,4.714,4.489
4.04,4.316,4.658
0.103,0.658,0.808
0.259,0.617,0.211
2.416,2.469,2.302
4.37,4.993,4.069
2.16,2.73,2.234
0.11,0.233,0.606
6.156,6.766,6.558
0.046,0.385,0.805
2.677,2.205,2.633
6.055,6.578,6.734
2.617,2.377,2.548
0.935,0.268,0.074
6.884,6.325,6.071
8.666,8.275,8.791
0.781,0.044,0.396
2.847,2.478,2.205
4.208,4.206,4.329
0.333,0.736,0.357
2.414,2.232,2.537
8.113,8.764,8.269
2.018,2.921,2.543
6.042,6.631,6.343
2.744,2.171,2.663
2.333,2.298,2.859
2.925,2.493,2.316
4.3,4.816,4.46
4.635,4.272,4.298
6.179,6.718,6.944
4.855,4.09,4.405
4.98,4.794,4.94
6.819,6.355,6.813
4.399,4.307,4.167
2.033,2.452,2.446
8.937,8.168,8.259
4.136,4.168,4.619
6.75,6.778,6.518
8.812,8.734,8.175
0.865,0.796,0.779
0.899,0.511,0.651
2.067,2.267,2.401
6.026,6.769,6.668
0.727,0.881,0.895
8.915,8.276,8.506
6.783,6.076,6.113
8.83,8.446,8.756
8.735,8.446,8.706
6.752,6.884,6.125
0.798,0.554,0.62
8.225,8.313,8.216
8.335,8.745,8.879
2.701,2.475,2.86
8.007,8.449,8.428
2.823,2.376,2.202
2.317,2.814,2.267
8.939,8.927,8.75
4.609,4.489,4.429
4.013,4.963,4.425
8.011,8.008,8.624
2.378,2.291,2.762
8.006,8.852,8.578
2.842,2.577,2.556
2.752,2.278,2.498
4.836,4.151,4.173
2.65,2.183,2.092
8.55,8.6,8.034
0.147,0.1,0.499
4.807,4.409,4.514
6.782,6.053,6.854
8.363,8.109,8.506
0.046,0.324,0.898
8.508,8.808,8.958
0.382,0.27,0.912
6.776,6.957,6.972
8.985,8.912,8.456
0.22,0.765,0.383
6.657,6.743,6.771
4.027,4.746,4.675
6.992,6.83,6.654
4.132,4.327,4.933
2.104,2.55,2.16
2.462,2.553,2.198
8.238,8.625,8.648
4.19,4.086,4.254
6.145,6.6,6.547
2.643,2.11,2.767
4.813,4.738,4.81
6.356,6.277,6.735
6.18,6.185,6.353
2.317,2.735,2.755
6.828,6.645,6.549
8.1,8.226,8.976
6.224,6.786,6.944
0.072,0.287,0.585
2.675,2.37,2.484
0.375,0.952,0.568
0.1,0.938,0.613
6.842,6.54,6.995
6.797,6.186,6.832
0.505,0.767,0.281
6.313,6.804,6.842
2.303,2.137,2.087
6.147,6.666,6.874
0.356,0.236,0.69
6.216,6.066,6.353
4.379,4.886,4.27
0.586,0.052,0.43
2.082,2.981,2.942
0.447,0.124,0.217
4.164,4.748,4.395
0.338,0.954,0.818
8.57,8.098,8.907
2.123,2.875,2.26
6.465,6.048,6.511
6.925,6.655,6.54
6.923,6.788,6.214
4.286,4.224,4.268
6.401,6.638,6.623
4.018,4.025,4.737
4.416,4.636,4.312
4.04,4.822,4.681
2.24,2.897,2.528
0.847,0.77,0.801
4.093,4.767,4.195
8.117,8.401,8.593
8.296,8.437,8.612
2.048,2.288,2.741
6.631,6.566,6.347
8.702,8.328,8.098
2.53,2.812,2.128
6.0,6.629,6.045
2.688,2.235,2.644
2.047,2.834,2.212
0.34,0.172,0.705
8.74,8.065,8.932
4.568,4.209,4.143
4.327,4.125,4.212
8.359,8.652,8.928
4.666,4.843,4.25
2.885,2.453,2.14
0.47,0.531,0.262
8.91,8.175,8.872
6.312,6.475,6.892
8.526,8.141,8.251
8.682,8.172,8.018
4.456,4.61,4.022
6.338,6.968,6.789
0.474,0.012,0.153
4.491,4.451,4.853
4.377,4.753,4.827
0.746,0.855,0.162
6.141,6.423,6.851
6.484,6.584,6.019
4.273,4.172,4.348
4.052,4.898,4.424
6.595,6.332,6.516
2.779,2.511,2.45
2.586,2.932,2.384
8.785,8.754,8.882
8.047,8.588,8.138
4.387,4.495,4.781
4.505,4.891,4.956
0.5,0.856,0.886
8.904,8.776,8.84
4.273,4.891,4.584
2.467,2.464,2.513
4.3,4.793,4.756
8.448,8.687,8.892
6.125,6.996,6.635
4.978,4.319,4.593
0.391,0.359,0.066
2.994,2.166,2.173
4.934,4.327,4.848
6.289,6.592,7.0
4.884,4.273,4.65
6.117,6.575,6.687
8.863,8.431,8.773
8.716,8.799,8.391
2.618,2.909,2.288
4.036,4.763,4.032
4.921,4.89,4.817
8.499,8.179,8.844
6.911,6.552,6.194
6.5,6.72,6.739
2.739,2.606,2.843
2.337,2.163,2.315
2.282,2.829,2.724
2.264,2.162,2.385
8.176,8.963,8.827
8.333,8.94,8.474
2.189,2.326,2.754
8.757,8.264,8.394
2.698,2.854,2.954
6.343,6.147,6.215
6.396,6.549,6.305
4.582,4.163,4.454
4.144,4.385,4.547
6.402,6.212,6.011
6.428,6.03,6.494
6.191,6.803,6.915
2.005,2.561,2.848
6.335,6.71,6.729
6.329,6.862,6.807
0.067,0.457,0.394
8.141,8.638,8.171
8.409,8.62,8.743
6.867,6.974,6.375
2.215,2.789,2.693
6.168,6.514,6.777
4.416,4.682,4.523
6.654,6.09,6.503
2.554,2.585,2.231
4.091,4.241,4.215
2.283,2.749,2.173
4.573,4.31,4.682
6.587,6.392,6.295
4.049,4.679,4.388
8.661,8.805,8.827
0.816,0.607,0.999
0.594,0.325,0.771
6.513,6.23,6.376
2.697,2.211,2.03
4.565,4.015,4.497
8.248,8.511,8.86
2.034,2.097,2.665
4.272,4.191,4.087
2.581,2.328,2.862
8.289,8.712,8.809
6.655,6.568,6.537
4.754,4.839,4.525
6.961,6.919,6.91
4.007,4.401,4.154
2.333,2.751,2.198
0.124,0.987,0.951
6.428,6.071,6.152
8.19,8.312,8.684
8.922,8.424,8.348
2.799,2.727,2.7
0.3,0.29,0.432
2.129,2.368,2.436
6.451,6.706,6.951
2.609,2.728,2.627
0.28,0.083,0.799
2.542,2.239,2.397
6.654,6.26,6.154
8.358,8.992,8.984
6.445,6.803,6.542
4.552,4.866,4.065
0.99,0.769,0.947
2.12,2.324,2.137
4.543,4.287,4.469
4.708,4.783,4.137
0.072,0.816,0.875
2.757,2.928,2.002
8.862,8.965,8.165
2.9,2.236,2.051
8.542,8.891,8.943
0.166,0.342,0.461
6.298,6.873,6.486
2.03,2.323,2.368
4.104,4.968,4.089
8.871,8.621,8.366
8.854,8.183,8.082
2.887,2.972,2.606
0.526,0.437,0.236
2.261,2.594,2.426
2.257,2.02,2.372
0.314,0.809,0.505
0.647,0.78,0.366
4.951,4.185,4.63
8.379,8.537,8.285
0.246,0.287,0.332
0.03,0.798,0.572
2.364,2.11,2.216
0.665,0.661,0.076
6.03,6.832,6.415
6.311,6.825,6.769
0.122,0.492,0.488
0.106,0.711,0.299
2.685,2.211,2.014
2.07,2.815,2.209
6.725,6.554,6.991
8.594,8.538,8.352
6.641,6.392,6.267
0.163,0.581,0.146
2.279,2.905,2.551
8.315,8.377,8.354
8.838,8.368,8.395
0.051,0.862,0.144
6.962,6.127,6.609
0.558,0.928,0.723
4.262,4.334,4.673
2.691,2.32,2.728
4.567,4.072,4.861
2.82,2.764,2.848
8.365,8.902,8.18
2.663,2.925,2.611
2.614,2.324,2.302
2.868,2.587,2.917
0.051,0.935,0.831
4.011,4.71,4.323
8.467,8.626,8.136
0.865,0.568,0.775
0.868,0.588,0.321
4.379,4.702,4.235
2.392,2.928,2.644
6.663,6.228,6.136
2.778,2.028,2.535
2.787,2.991,2.831
2.667,2.664,2.463
6.14,6.128,6.941
2.118,2.635,2.477
2.018,2.532,2.786
0.467,0.857,0.118
0.877,0.319,0.752
2.432,2.346,2.632
6.257,6.685,6.436
2.571,2.034,2.7
6.008,6.619,6.624
2.665,2.368,2.737
8.033,8.688,8.08
6.059,6.99,6.671
8.274,8.816,8.296
8.65,8.54,8.194
4.153,4.52,4.402
4.824,4.947,4.438
4.115,4.502,4.353
6.076,6.904,6.458
4.595,4.316,4.393
4.97,4.282,4.552
4.065,4.042,4.789
8.592,8.567,8.729
6.01,6.878,6.976
0.641,0.165,0.57
0.583,0.274,0.699
8.736,8.566,8.233
0.489,0.558,0.809
0.758,0.534,0.487
0.986,0.563,0.045
8.612,8.401,8.377
4.647,4.281,4.323
2.432,2.54,2.516
0.375,0.331,0.223
0.628,0.922,0.742
2.785,2.133,2.334
4.613,4.495,4.389
8.935,8.63,8.864
6.902,6.472,6.041
6.152,6.782,6.81
0.412,0.651,0.279
8.664,8.565,8.909
6.531,6.927,6.712
2.643,2.303,2.787
2.228,2.623,2.615
0.706,0.609,0.446
4.318,4.291,4.846
4.978,4.444,4.518
0.49,0.744,0.334
0.753,0.11,0.126
6.32,6.911,6.824
4.318,4.095,4.615
8.584,8.653,8.285
0.281,0.724,0.737
6.46,6.42,6.858
4.501,4.454,4.554
0.729,0.265,0.71
4.882,4.411,4.453
8.356,8.224,8.735
0.028,0.102,0.279
6.166,6.809,6.117
6.695,6.126,6.646
2.252,2.444,2.827
6.3,6.353,6.547
8.036,8.707,8.641
4.452,4.355,4.888
4.712,4.377,4.903
6.706,6.574,6.25
0.4,0.017,0.657
2.035,2.358,2.236
4.613,4.221,4.588
4.372,4.289,4.488
4.212,4.381,4.968
2.678,2.648,2.489
8.33,8.071,8.481
4.892,4.246,4.37
8.125,8.293,8.968
0.58,0.695,0.153
4.271,4.63,4.707
8.076,8.499,8.645
2.102,2.851,2.512
8.795,8.701,8.716
8.713,8.274,8.038
6.584,6.4,6.322
6.543,6.705,6.805
4.985,4.459,4.155
6.092,6.381,6.798
6.207,6.822,6.293
2.768,2.927,2.011
4.853,4.68,4.656
2.956,2.709,2.31
8.076,8.666,8.418
2.263,2.17,2.508
8.004,8.119,8.459
0.704,0.765,0.42
4.159,4.373,4.275
0.363,0.579,0.25
4.119,4.121,4.867
4.985,4.898,4.777
8.695,8.741,8.531
8.032,8.984,8.488
4.33,4.944,4.525
2.875,2.799,2.271
4.942,4.169,4.86
0.278,0.026,0.405
6.366,6.975,6.162
4.8,4.598,4.673
8.371,8.159,8.66
4.75,4.324,4.841
0.321,0.573,0.706
6.01,6.17,6.235
6.759,6.202,6.435
8.067,8.112,8.819
4.42,4.592,4.363
2.722,2.182,2.188
8.609,8.115,8.87
2.059,2.588,2.551
4.474,4.174,4.1
0.009,0.493,0.422
4.822,4.727,4.038
6.84,6.276,6.574
2.105,2.486,2.395
6.72,6.57,6.843
6.507,6.13,6.111
8.961,8.549,8.04
8.173,8.728,8.278
4.295,4.366,4.252
8.198,8.068,8.118
0.358,0.035,0.162
8.02,8.149,8.671
6.377,6.133,6.978
2.296,2.985,2.875
2.286,2.038,2.138
0.377,0.495,0.458
2.024,2.956,2.215
2.136,2.893,2.593
2.322,2.451,2.607
4.401,4.876,4.973
2.745,2.326,2.681
6.412,6.103,6.589
8.225,8.672,8.874
0.692,0.711,0.401
0.909,0.561,0.55
8.6,8.655,8.479
2.058,2.414,2.671
8.492,8.737,8.206
6.639,6.595,6.567
8.608,8.171,8.272
8.637,8.838,8.906
2.854,2.883,2.024
4.923,4.201,4.692
4.01,4.786,4.363
8.513,8.174,8.2
8.189,8.643,8.044
0.23,0.663,0.71
6.765,6.573,6.736
4.22,4.689,4.997
4.873,4.003,4.571
4.797,4.635,4.619
0.661,0.62,0.211
2.388,2.898,2.527
4.979,4.521,4.335
4.433,4.137,4.111
2.067,2.065,2.85
4.943,4.474,4.177
0.139,0.728,0.332
0.531,0.479,0.486
0.839,0.794,0.435
0.929,0.752,0.104
6.333,6.36,6.604
4.81,4.233,4.746
0.317,0.711,0.537
6.497,6.139,6.096
6.142,6.053,6.114
6.287,6.328,6.776
8.013,8.27,8.234
4.912,4.114,4.327
0.704,0.259,0.2
6.874,6.506,6.152
8.558,8.359,8.651
2.74,2.526,2.925
4.933,4.876,4.478
6.773,6.782,6.476
4.005,4.208,4.719
0.811,0.919,0.037
4.376,4.727,4.352
8.582,8.585,8.798
0.135,0.857,0.781
6.71,6.742,6.202
2.487,2.636,2.189
8.873,8.907,8.789
6.116,6.556,6.522
0.797,0.224,0.627
4.797,4.024,4.927
4.332,4.54,4.566
8.474,8.629,8.078
2.571,2.812,2.03
2.464,2.13,2.549
4.839,4.074,4.55
2.464,2.407,2.458
2.277,2.827,2.255
4.518,4.125,4.548
6.778,6.12,6.713
2.575,2.855,2.322
6.005,6.617,6.826
8.542,8.833,8.945
0.628,0.843,0.633
4.278,4.093,4.708
2.028,2.302,2.183
0.7,0.455,0.446
6.563,6.121,6.029
2.718,2.822,2.742
6.906,6.309,6.166
4.392,4.113,4.524
4.423,4.444,4.054
4.135,4.183,4.358
2.925,2.72,2.568
8.552,8.228,8.317
2.0,2.081,2.289
2.356,2.205,2.024
8.523,8.051,8.425
6.532,6.681,6.934
2.506,2.884,2.988
8.807,8.364,8.961
8.821,8.169,8.104
6.429,6.525,6.749
6.443,6.457,6.333
6.145,6.41,6.407
6.239,6.329,6.366
8.903,8.066,8.452
2.317,2.241,2.946
4.984,4.479,4.355
2.634,2.759,2.791
4.451,4.203,4.871
6.767,6.633,6.542
8.742,8.308,8.108
0.239,0.093,0.362
4.598,4.85,4.555
8.062,8.653,8.006
4.664,4.408,4.434
6.971,6.567,6.409
0.482,0.455,0.091
0.547,0.652,0.009
4.972,4.544,4.03
6.617,6.56,6.806
6.409,6.41,6.871
2.564,2.185,2.145
4.488,4.465,4.792
8.733,8.473,8.257
0.97,0.437,0.746
6.44,6.605,6.425
6.403,6.943,6.772
6.38,6.954,6.34
8.022,8.65,8.501
2.495,2.452,2.463
2.762,2.91,2.732
0.049,0.664,0.444
6.693,6.714,6.186
0.748,0.889,0.551
4.516,4.966,4.119
6.632,6.814,6.246
2.98,2.874,2.103
8.456,8.023,8.015
6.185,6.569,6.217
2.327,2.389,2.953
2.155,2.773,2.889
8.874,8.181,8.044
2.804,2.683,2.64
6.616,6.118,6.207
8.537,8.619,8.122
0.627,0.385,0.557
6.75,6.913,6.971
6.002,6.895,6.514
1.0,0.212,0.345
2.422,2.773,2.123
6.919,6.998,6.811
8.009,8.989,8.162
2.525,2.656,2.541
0.852,0.095,0.869
8.593,8.236,8.782
4.039,4.536,4.266
4.958,4.03,4.995
4.422,4.58,4.145
6.253,6.982,6.415
6.366,6.846,6.766
4.098,4.38,4.851
0.186,0.152,0.92
6.001,6.489,6.695
6.761,6.773,6.128
0.088,0.013,0.401
6.061,6.964,6.715
8.223,8.875,8.441
6.081,6.796,6.062
2.611,2.644,2.45
4.952,4.385,4.494
8.09,8.126,8.6
6.702,6.332,6.625
0.074,0.661,0.199
2.763,2.149,2.576
0.807,0.166,0.011
0.606,0.879,0.474
8.078,8.981,8.251
2.9,2.359,2.494
2.963,2.584,2.591
6.798,6.427,6.687
2.542,2.004,2.564
2.897,2.231,2.351
0.332,0.343,0.154
4.198,4.242,4.169
0.629,0.71,0.832
4.129,4.647,4.792
2.107,2.116,2.865
0.838,0.172,0.686
6.649,6.756,6.976
0.703,0.716,0.006
2.14,2.495,2.91
6.453,6.11,6.893
4.318,4.605,4.859
0.582,0.727,0.219
2.395,2.899,2.552
6.922,6.039,6.532
2.45,2.302,2.489
4.616,4.223,4.229
6.224,6.011,6.479
2.726,2.995,2.894
6.586,6.592,6.661
4.93,4.318,4.71
8.872,8.227,8.417
4.988,4.18,4.208
4.119,4.022,4.076
6.264,6.582,6.041
6.099,6.738,6.776
6.096,6.022,6.451
8.213,8.971,8.13
8.894,8.082,8.307
2.596,2.307,2.746
8.216,8.86,8.642
0.506,0.447,0.058
0.444,0.026,0.005
6.986,6.239,6.488
8.065,8.385,8.172
2.509,2.098,2.897
6.495,6.992,6.795
6.923,6.786,6.257
6.125,6.544,6.708
4.831,4.905,4.23
2.44,2.049,2.385
8.724,8.099,8.556
0.373,0.272,0.452
4.958,4.962,4.807
0.769,0.858,0.91
0.734,0.824,0.44
2.499,2.219,2.37
6.787,6.499,6.881
2.706,2.585,2.958
2.963,2.654,2.888
4.829,4.061,4.112
8.455,8.237,8.745
4.941,4.742,4.782
2.85,2.874,2.436
0.983,0.522,0.097
0.334,0.599,0.941
0.43,0.296,0.497
4.198,4.817,4.489
4.533,4.996,4.005
6.18,6.915,6.434
6.949,6.363,6.514
2.54,2.077,2.986
0.936,0.794,0.185
8.71,8.518,8.603
4.989,4.472,4.45
6.029,6.836,6.362
0.225,0.059,0.138
6.527,6.975,6.249
2.877,2.399,2.388
4.778,4.993,4.309
6.21,6.998,6.735
2.126,2.425,2.61
4.799,4.251,4.079
8.586,8.82,8.817
2.572,2.339,2.16
0.35,0.662,0.882
8.569,8.099,8.333
0.162,0.102,0.414
8.342,8.216,8.458
4.313,4.206,4.421
6.909,6.189,6.609
2.575,2.681,2.401
6.112,6.666,6.562
6.527,6.083,6.184
8.99,8.172,8.975
2.527,2.232,2.796
2.497,2.522,2.446
2.775,2.153,2.167
4.403,4.951,4.541
0.04,0.784,0.553
2.042,2.634,2.34
8.912,8.546,8.547
4.343,4.538,4.429
2.008,2.37,2.74
2.128,2.236,2.2
4.58,4.043,4.788
4.117,4.024,4.456
8.458,8.325,8.15
2.542,2.314,2.713
4.818,4.104,4.965
2.876,2.232,2.32
4.133,4.665,4.317
6.767,6.564,6.355
0.02,0.994,0.2
6.339,6.301,6.299
4.322,4.138,4.593
4.995,4.837,4.767
2.499,2.521,2.553
0.637,0.652,0.366
2.279,2.786,2.866
6.182,6.71,6.342
8.27,8.515,8.32
2.88,2.192,2.45
2.4,2.018,2.147
8.849,8.033,8.673
8.553,8.173,8.18
8.635,8.499,8.379
8.474,8.061,8.407
8.912,8.063,8.247
6.525,6.664,6.403
4.29,4.329,4.531
2.964,2.946,2.471
4.009,4.919,4.667
2.419,2.652,2.158
6.267,6.584,6.478
4.134,4.438,4.582
6.265,6.801,6.585
8.522,8.992,8.485
8.665,8.33,8.052
2.954,2.294,2.179
8.798,8.808,8.823
8.214,8.788,8.377
4.922,4.478,4.694
0.113,0.503,0.164
4.847,4.295,4.02
2.478,2.56,2.362
4.669,4.265,4.741
0.91,0.343,0.439
4.034,4.719,4.628
4.821,4.745,4.027
6.687,6.826,6.242
4.202,4.331,4.887
2.304,2.906,2.712
0.857,0.225,0.659
6.134,6.107,6.807
4.86,4.083,4.278
4.927,4.17,4.173
6.745,6.354,6.915
4.666,4.585,4.169
0.057,0.272,0.913
6.789,6.594,6.791
0.378,0.99,0.624
4.46,4.507,4.208
2.988,2.02,2.339
8.227,8.568,8.498
8.358,8.301,8.607
4.138,4.163,4.435
4.808,4.083,4.217
8.405,8.403,8.133
6.686,6.691,6.519
2.491,2.383,2.07
6.789,6.155,6.954
8.684,8.623,8.706
6.968,6.135,6.446
4.556,4.013,4.792
4.697,4.614,4.228
4.641,4.032,4.388
4.549,4.004,4.225
2.464,2.209,2.221
2.537,2.829,2.92
0.347,0.376,0.851
6.706,6.154,6.978
8.983,8.98,8.467
2.087,2.291,2.385
4.109,4.821,4.487
6.634,6.013,6.038
6.567,6.856,6.989
4.504,4.955,4.537
0.66,0.294,0.924
0.66,0.571,0.929
0.412,0.791,0.896
8.162,8.271,8.641
4.961,4.74,4.399
8.713,8.932,8.796
6.433,6.289,6.564
6.402,6.739,6.195
6.885,6.777,6.038
8.77,8.083,8.707
0.252,0.74,0.748
6.152,6.576,6.09
8.296,8.001,8.014
0.268,0.813,0.028
0.249,0.157,0.835
0.191,0.49,0.901
0.32,0.684,0.822
0.846,0.969,0.758
8.942,8.788,8.738
6.583,6.874,6.545
4.85,4.192,4.336
2.86,2.742,2.782
6.789,6.498,6.204
6.575,6.903,6.685
8.077,8.303,8.263
6.378,6.304,6.703
0.204,0.676,0.442
6.979,6.021,6.971
6.29,6.036,6.109
6.61,6.928,6.294
8.904,8.4,8.855
0.225,0.505,0.717
6.926,6.407,6.763
2.2,2.769,2.615
8.505,8.441,8.067
6.059,6.941,6.284
6.679,6.62,6.187
6.17,6.678,6.405
2.142,2.89,2.036
0.529,0.888,0.388
4.538,4.874,4.272
8.482,8.21,8.392
0.799,0.5,0.369
4.456,4.786,4.009
2.008,2.797,2.558
8.195,8.042,8.592
4.776,4.178,4.397
2.826,2.269,2.323
6.223,6.422,6.125
2.01,2.691,2.135
0.37,0.207,0.565
8.464,8.655,8.226
6.839,6.556,6.192
2.565,2.94,2.911
6.074,6.217,6.206
0.565,0.187,0.326
0.271,0.328,0.165
4.272,4.476,4.799
6.149,6.062,6.819
6.378,6.697,6.922
8.018,8.39,8.396
4.888,4.523,4.756
2.226,2.09,2.503
6.545,6.412,6.002
8.379,8.968,8.951
6.706,6.168,6.884
8.981,8.998,8.028
2.877,2.987,2.699
4.591,4.453,4.657
4.446,4.4,4.704
4.54,4.4,4.364
8.004,8.265,8.203
0.09,0.462,0.079
2.917,2.674,2.478
0.227,0.767,0.961
0.323,0.962,0.978
4.999,4.954,4.41
6.192,6.086,6.024
2.474,2.423,2.173
8.56,8.062,8.105
4.27,4.694,4.157
4.651,4.416,4.415
0.25,0.104,0.745
8.893,8.255,8.094
8.156,8.325,8.273
6.266,6.564,6.138
0.479,0.019,0.854
2.225,2.015,2.999
4.204,4.188,4.634
2.779,2.347,2.782
4.504,4.699,4.025
6.573,6.823,6.059
0.164,0.155,0.153
8.414,8.261,8.051
4.137,4.723,4.786
2.027,2.239,2.222
4.675,4.756,4.547
4.73,4.288,4.066
2.2,2.122,2.294
2.839,2.139,2.637
2.67,2.46,2.185
4.178,4.141,4.13
6.504,6.906,6.679
2.315,2.753,2.758
4.075,4.191,4.633
4.61,4.175,4.375
0.078,0.71,0.425
4.936,4.603,4.614
0.761,0.902,0.395
2.642,2.66,2.294
4.459,4.855,4.585
0.403,0.844,0.12
3.0,2.286,2.898
2.236,2.634,2.894
2.325,2.31,2.64
6.971,6.845,6.503
8.431,8.228,8.134
6.952,6.21,6.388
0.043,0.862,0.344
6.416,6.642,6.228
2.258,2.816,2.088
8.412,8.907,8.61
8.63,8.025,8.538
0.766,0.41,0.115
2.739,2.774,2.699
2.481,2.688,2.951
0.534,0.258,0.027
4.925,4.122,4.802
8.752,8.199,8.734
2.845,2.905,2.758
2.413,2.381,2.112
0.093,0.624,0.029
2.963,2.734,2.397
0.078,0.639,0.105
0.585,0.122,0.194
2.908,2.823,2.061
2.154,2.696,2.895
2.764,2.474,2.325
8.448,8.822,8.318
0.715,0.891,0.838
2.805,2.483,2.706
6.659,6.08,6.687
0.36,0.616,0.374
6.396,6.162,6.728
8.433,8.209,8.618
0.057,0.943,0.544
6.342,6.179,6.127
2.611,2.708,2.859
0.704,0.956,0.832
0.078,0.937,0.606
6.439,6.987,6.138
6.324,6.99,6.431
0.755,0.664,0.394
0.292,0.976,0.507
2.988,2.672,2.985
6.869,6.833,6.816
2.502,2.019,2.437
4.61,4.059,4.998
4.079,4.078,4.113
6.497,6.634,6.477
2.339,2.924,2.085
8.964,8.681,8.501
0.449,0.46,0.335
4.763,4.876,4.322
6.956,6.821,6.633
0.767,0.64,0.548
2.838,2.435,2.868
8.512,8.93,8.551
8.212,8.159,8.642
8.036,8.024,8.054
0.999,0.835,0.89
8.387,8.187,8.635
0.952,0.282,0.15
6.589,6.851,6.298
4.177,4.929,4.498
6.077,6.948,6.513
4.582,4.858,4.856
2.087,2.967,2.374
6.747,6.38,6.303
2.008,2.337,2.032
0.798,0.907,0.352
8.255,8.977,8.554
4.028,4.463,4.008
8.932,8.036,8.924
